,word,frequency
1292,Antwort,2
1293,Kuss,2
1294,Mutterherz,2
1295,gemordet,2
1296,scheiden,2
1297,hinweg,2
1298,Sarg,2
1299,entweiht,2
1300,wiederfinden,2
1301,Bekümmer,2
1302,Bejammernswürdige,2
1303,Beil,2
1304,nötig,2
1305,zubringen,2
1306,verzehren,2
1307,schändlich,2
1308,Werkzeug,2
1309,Medo,2
1310,nunmehr,2
1311,Vorsatz,2
1312,erwerben,2
1313,Gegenliebe,2
1314,Botschaft,2
1315,Büßende,2
1316,Trotz,2
1317,verschmachten,2
1318,Baum,2
1319,verirren,2
1320,Schlimme,2
1321,bereuend,2
1322,herab,2
1323,Verbrecher,2
1324,Raub,2
1325,Isabell,2
1326,Kuß,2
1327,Vn,2
1328,jhn,2
1329,borgen,2
1330,aussetzen,2
1331,gelassen,2
1332,Leichnam,2
1333,warnend,2
1334,strafbar,2
1335,furchtbar,2
1336,tödtlich,2
1337,glänzen,2
1338,Herrscherin,2
1339,mags,2
1340,Eigne,2
1341,Armselg,2
1342,Sorg,2
1343,beigeben,2
1344,draußen,2
1345,helffen,2
1346,hinten,2
1347,wacker,2
1348,verwunden,2
1349,edeln,2
1350,galant,2
1351,Insel,2
1352,verhüten,2
1353,Schilt,2
1354,sterbend,2
1355,mangeln,2
1356,reizen,2
1357,lösen,2
1358,wund,2
1359,fechten,2
1360,Tränche,2
1361,zerronnen,2
1362,losreißen,2
1363,Schlagfluß,2
1364,Bet,2
1365,Gericht,2
1366,dauren,2
1367,zerschlagen,2
1368,stürben,2
1369,Welle,2
1370,dagegen,2
1371,Bild,2
1372,Sperre,2
1373,Gegend,2
1374,Maul,2
1375,ziemlich,2
1376,angreifen,2
1377,ebenfalls,2
1378,hölzern,2
1379,Bösewicht,2
1380,Wert,2
1381,Wind,2
1382,jeher,2
1383,erwischen,2
1384,väterlich,2
1385,getreu,2
1386,Falbe,2
1387,gewaltig,2
1388,prophezeien,2
1389,Stük,2
1390,Töchterche,2
1391,bezeugen,2
1392,Krankheit,2
1393,verwandeln,2
1394,Böse,2
1395,wiegen,2
1396,jugendlich,2
1397,Finster,2
1398,herein,2
1399,anhängen,2
1400,darauf,2
1401,Au,2
1402,morden,2
1403,deshalb,2
1404,Heurathen,2
1405,Gefallen,2
1406,alledem,2
1407,Schwesterche,2
1408,irdscher,2
1409,reisen,2
1410,lehren,2
1411,einbüßen,2
1412,zerschmettern,2
1413,Mühmche,2
1414,Loch,2
1415,vorne,2
1416,unterdessen,2
1417,Wandel,2
1418,Werther,2
1419,Herzeleid,2
1420,Villenche,2
1421,kappen,2
1422,wunderlich,2
1423,hernach,2
1424,Gew,2
1425,aufsuchen,2
1426,Straße,2
1427,ansprechen,2
1428,Trunk,2
1429,faul,2
1430,tauern,2
1431,Erniedrigung,2
1432,betteln,2
1433,Tür,2
1434,gutherzig,2
1435,öffnen,2
1436,Unsers,2
1437,Leichtsinn,2
1438,Torheit,2
1439,bereichern,2
1440,verursachen,2
1441,Philint,2
1442,susch,2
1443,unvergeßlich,2
1444,gebrauchen,2
1445,willkommen,2
1446,Narrenhaus,2
1447,erschrecklich,2
1448,Tonerl,2
1449,Dam,2
1450,hoten,2
1451,hie,2
1452,Gesinde,2
1453,A,2
1454,Genung,2
1455,hernehmen,2
1456,bestellen,2
