,word,frequency
1430,rufft,25
1431,schnöden,25
1432,gesegnet,25
1433,betrogen,25
1434,betrüben,25
1435,Lande,25
1436,jemand,25
1437,jederzeit,25
1438,Gevatter,25
1439,geniessen,25
1440,ansehen,25
1441,freundlich,25
1442,erkenne,25
1443,drüber,25
1444,elenden,25
1445,nemlich,25
1446,höchlich,25
1447,hiemit,25
1448,Demetrius,25
1449,vnsern,25
1450,siehet,24
1451,rathen,24
1452,dieweil,24
1453,Mag,24
1454,Weyrauch,24
1455,hegt,24
1456,Höchsten,24
1457,frech,24
1458,baut,24
1459,Gleich,24
1460,Wem,24
1461,Blumen,24
1462,Graus,24
1463,Fleiß,24
1464,Christ,24
1465,bewegt,24
1466,Berge,24
1467,Klippen,24
1468,Brüder,24
1469,Früchte,24
1470,Stul,24
1471,gantzes,24
1472,heilig,24
1473,Schwestern,24
1474,gemachet,24
1475,Pech,24
1476,trennen,24
1477,Zehren,24
1478,Eyfer,24
1479,herfür,24
1480,Wolt,24
1481,unschuldig,24
1482,verdammte,24
1483,lehrt,24
1484,toller,24
1485,schrecklich,24
1486,achten,24
1487,fällen,24
1488,schlechten,24
1489,Schloß,24
1490,Cörper,24
1491,Bahn,24
1492,Nerons,24
1493,Ists,24
1494,fühle,24
1495,Morgen,24
1496,iß,24
1497,Vmb,24
1498,Hir,24
1499,treue,24
1500,o,24
1501,Galgen,24
1502,gegangen,24
1503,dirs,24
1504,Obrigkeit,24
1505,Kerlen,24
1506,etc,24
1507,Warum,24
1508,führet,24
1509,jhrem,24
1510,Stimme,24
1511,fall,24
1512,Scipio,24
1513,deßwegen,24
1514,grossem,24
1515,iche,24
1516,besonderen,24
1517,lust,24
1518,ech,24
1519,Macedonischen,24
1520,ick,24
1521,Sophonisbe,24
1522,Hans,23
1523,seht,23
1524,bezahlen,23
1525,Lauff,23
1526,redlich,23
1527,müst,23
1528,Stirn,23
1529,frisch,23
1530,Mufti,23
1531,Knechte,23
1532,Schaum,23
1533,Achmet,23
1534,meist,23
1535,Kreiß,23
1536,heilen,23
1537,Grabe,23
1538,gewehren,23
1539,Palmen,23
1540,schaffen,23
1541,lebendig,23
1542,wünscht,23
1543,schleust,23
1544,neben,23
1545,Zung,23
1546,Sicherheit,23
1547,Segel,23
1548,Priester,23
1549,Regen,23
1550,Gütte,23
1551,Kwal,23
1552,gebrochen,23
1553,Wercke,23
1554,Aberwitz,23
1555,Marck,23
1556,Bald,23
1557,muste,23
1558,Sünden,23
1559,wüste,23
1560,Stärcke,23
1561,Ehe,23
1562,beim,23
1563,schönes,23
1564,mahlen,23
1565,schwachen,23
1566,erschrickt,23
1567,herber,23
1568,theils,23
1569,ertragen,23
1570,Kirch,23
1571,kläglich,23
1572,Wofern,23
1573,erquickt,23
1574,Feinden,23
1575,ging,23
1576,schmertzen,23
1577,erscheinen,23
1578,schweigen,23
1579,eintzig,23
1580,verlangen,23
1581,Ha,23
1582,Drum,23
1583,Zeitung,23
1584,eins,23
1585,Euere,23
1586,nebenst,23
1587,Edler,23
1588,Nil,23
1589,Königl,23
