,word,frequency
1526,Reize,63
1527,Sterben,63
1528,Schimpf,63
1529,leichter,63
1530,Entsetzen,63
1531,Greis,63
1532,Quelle,63
1533,Wüste,63
1534,Wurm,63
1535,Schöne,63
1536,strafen,63
1537,Fesseln,63
1538,büßen,63
1539,Gesetze,63
1540,Grimaldi,63
1541,Strahl,63
1542,Thaler,63
1543,Genua,63
1544,sobald,62
1545,schlechter,62
1546,Beute,62
1547,Glückseligkeit,62
1548,Bruders,62
1549,Zeug,62
1550,Gesundheit,62
1551,ehrlichen,62
1552,stellt,62
1553,reine,62
1554,weite,62
1555,tiefsten,62
1556,weiten,62
1557,Pracht,62
1558,Sagt,62
1559,gezogen,62
1560,Unglücklichen,62
1561,schwarze,62
1562,Stille,62
1563,Knecht,62
1564,gegangen,62
1565,Brav,62
1566,Jungen,62
1567,richtig,62
1568,reiche,62
1569,Blute,62
1570,Rosel,62
1571,jemand,61
1572,wünscht,61
1573,kostet,61
1574,schwebt,61
1575,Größe,61
1576,Buch,61
1577,Prinzen,61
1578,ei,61
1579,gnädig,61
1580,Verdienst,61
1581,fünf,61
1582,rühren,61
1583,Enkel,61
1584,Seiten,61
1585,essen,61
1586,Sünden,61
1587,Höhe,61
1588,reinen,61
1589,fahren,61
1590,Frauenzimmer,61
1591,Bart,61
1592,reicher,61
